@RELATION "Wines dataset"

@ATTRIBUTE name STRING
@ATTRIBUTE price NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE region STRING
@ATTRIBUTE sweetness {dry, semi-dry, semi-sweet, sweet}
@ATTRIBUTE grape STRING
@ATTRIBUTE manufacturer STRING
@ATTRIBUTE strength NUMERIC
@ATTRIBUTE volume NUMERIC

@DATA
'Vino Kaberne Sovin\'on Semejnyj Pezerv v podarochnoj upakovke, Sikory, 2016',3990,4.9,Rossija,'Kuban\'',dry,'kaberne sovin\'on 100\%',Sikory,14.0,0.75
'Vino Chateau Pavie, 2019',89990,0.0,Frantsija,Bordo,dry,'kaberne sovin\'on','Chateau Pavie',14.5,0.75
'Vino Malbec La Linda, Luigi Bosca, 2021',?,4.5,Argentina,Mendosa,dry,'mal\'bek 100\%','Luigi Bosca',13.5,0.75
'Vino Cotes du Rhone Rouge, Guigal, 2020',3490,4.7,Frantsija,'Dolina Rony',dry,'murvedr 10\%',Guigal,15.0,0.75
'Vino Frascati, San Marco, 2022',1590,4.7,Italija,Latsio,semi-dry,'bombino b\'janko','San Marco',12.5,0.75
'Vino Brunello di Montalcino Poggio alle Mura, Banfi, 2017',29990,0.0,Italija,Toskana,dry,'sandzhoveze 100\%',Banfi,15.5,0.75
'Vino Merlot Reserve, Usad\'ba Markoth, 2022',2243,4.7,Rossija,'Kuban\'',dry,merlo,'Usad\'ba Markoth',13.0,0.75
'Vino Beaune Premier Cru Boucherottes , Armand Heitz, 2020',17490,3.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Armand Heitz',13.0,0.75
'Vino Sedara, Donnafugata, 2020',2790,4.6,Italija,Sitsilija,dry,sira,Donnafugata,13.5,0.75
'Vino Pais-Carinena Phoenix Ferment, Garage Wine, 2021',4490,0.0,Chili,'Tsentral\'naja Dolina',dry,'karin\'ena 14\%','Garage Wine',13.0,0.75
'Vino Gorca, Vino Gross, 2020',7190,0.0,Slovenija,'Shtajerska Slovenija',dry,'furmint 100\%','Vino Gross',12.5,0.75
'Vino Chemin des Papes Cotes-du-Rhone Rouge, Les Grands Chais de France, 2021',1990,4.4,Frantsija,'Dolina Rony',dry,sira,'Les Grands Chais de France',13.5,0.75
'Vino Valbuena 5, Bodegas Vega Sicilia, 1999',114990,5.0,Ispanija,'Kastilija i Leon',dry,merlo,'Bodegas Vega Sicilia',14.0,0.75
'Vino v podarochnom nabore \"Klassika Burgundii\", Joseph Drouhin',35990,0.0,Frantsija,Burgundija,?,?,'Joseph Drouhin',?,0.75
'Vino Brunello di Montalcino v podarochnoj upakovke, Banfi, 2019, 1.5 l',29990,5.0,Italija,Toskana,dry,'sandzhoveze 100\%',Banfi,14.5,1.5
'Vino La Massa, 2020',7990,4.5,Italija,Toskana,dry,alikante,'La Massa',14.0,0.75
'Vino Gevrey-Chambertin, Bouchard Pere & Fils, 2020',19990,4.5,Frantsija,Burgundija,dry,'pino nuar 100\%','Bouchard Pere & Fils',13.5,0.75
'Vino Clos Henri Estate Sauvignon Blanc, 2022',3003,4.5,'Novaja Zelandija','Mal\'boro',dry,'sovin\'on blan 100\%','Clos Henri',13.5,0.75
'Vino Besini Qvevri Saperavi, 2018',3790,4.5,Gruzija,Kahetija,dry,'saperavi 100\%',Besini,14.5,0.75
'Vino Bourgogne Jurassique, Jean-Marc Brocard (Domaine Sainte-Claire), 2022',2653,4.6,Frantsija,Burgundija,dry,'shardone 100\%','Jean-Marc Brocard (Domaine Sainte-Claire)',12.5,0.75
'Vino Mormoreto, Frescobaldi, 2021',12593,4.5,Italija,Toskana,dry,'pti verdo',Frescobaldi,14.0,0.75
'Vino Julienas La Comb Vineuse, Armand Heitz, 2022',6490,0.0,Frantsija,Burgundija,dry,'game 100\%','Armand Heitz',13.5,0.75
'Vino Chateau Citran, 2005, 1.5 l',19990,0.0,Frantsija,Bordo,dry,'kaberne sovin\'on 50\%','Chateau Citran',13.0,1.5
'Vino Chateau Nenin, 2016, 0.375 l',10990,0.0,Frantsija,Bordo,dry,'kaberne fran 25\%','Chateau Nenin',14.5,0.375
'Portvejn Graham`s Blend No 12 Ruby Port',7990,5.0,Portugalija,Doru,sweet,'turiga nas\'onal\'',Graham`s,19.0,0.75
'Vino Cru Truquilemu Carinena, Garage Wine, 2019',16990,0.0,Chili,'Tsentral\'naja Dolina',dry,'sira 5\%','Garage Wine',13.0,0.75
'Vino Hacienda Lopez de Haro Garnacha, 2019',1619,4.6,Ispanija,Rioha,semi-dry,garnacha,'Hacienda Lopez de Haro',14.0,0.75
'Vino Montesodi, Frescobaldi, 2021',8618,5.0,Italija,Toskana,dry,'sandzhoveze 100\%',Frescobaldi,14.0,0.75
'Vino Mi-Pente, Domaine de la Butte, 2017',9990,5.0,Frantsija,'Dolina Luary',dry,'kaberne fran 100\%','Domaine de la Butte',13.0,0.75
'Vino Chateau Mouton Rothschild, 2011',184990,5.0,Frantsija,Bordo,dry,'kaberne fran 3\%','Chateau Mouton Rothschild',13.0,0.75
'Vino L`Apparita, Castello di Ama, 2009',87490,5.0,Italija,Toskana,dry,'merlo 100\%','Castello di Ama',13.5,0.75
'Vino Clarendelle by Haut-Brion Saint-Emilion, Domaine Clarence Dillon, 2020',6790,0.0,Frantsija,Bordo,dry,'kaberne fran 4\%','Domaine Clarence Dillon',13.5,0.75
'Vino Sollui, La Scolca, 2020',3240,4.4,Italija,'P\'emont',dry,'sovin\'on blan','La Scolca',12.0,0.75
'Vino Col di Sasso, Banfi, 2020',1790,4.4,Italija,Toskana,semi-dry,sandzhoveze,Banfi,13.0,0.75
'Vino Summus, Banfi, 2018',9793,4.8,Italija,Toskana,dry,sira,Banfi,14.5,0.75
'Vino Petrikor Aligote, Shumrinka, 2020',1790,4.4,Rossija,'Kuban\'',dry,'aligote 100\%',Shumrinka,14.0,0.75
'Vino Usad\'ba Mezyb\'.Shardone, 2019',2190,5.0,Rossija,'Kuban\'',dry,'shardone 100\%','Mezyb\'',14.0,0.75
'Vino Donna Marzia Primitivo, Conti Zecca, 2023',2790,4.6,Italija,Apulija,semi-dry,primitivo,'Conti Zecca',14.0,0.75
'Vino Chateau Beauregard (Pomerol), 2018',17990,0.0,Frantsija,Bordo,dry,'kaberne fran','Chateau Beauregard',14.5,0.75
'Vino Chianti Classico Gran Selezione Vigna del Sorbo, Fontodi, 2020',19990,0.0,Italija,Toskana,dry,'sandzhoveze 100\%',Fontodi,14.5,0.75
'Portvejn Barros Tawny',1638,4.9,Portugalija,Doru,sweet,'tinta kao',Barros,19.5,0.75
'Vino Chardonnay Finca Los Nobles, Luigi Bosca, 2019',4490,4.7,Argentina,Mendosa,dry,'shardone 100\%','Luigi Bosca',14.1,0.75
'Vino Pommard, Olivier Leflaive Freres, 2014',22490,4.3,Frantsija,Burgundija,dry,'pino nuar 100\%','Olivier Leflaive Freres',13.0,0.75
'Vino Gewurztraminer, Trimbach, 2018',4118,4.8,Frantsija,'El\'zas',semi-dry,'gevjurtstraminer 100\%',Trimbach,14.5,0.75
'Vino Riesling Von den Terrassen, Winzer Krems, 2021',2990,4.5,Avstrija,'Nizhnjaja Avstrija',semi-dry,'risling 100\%','Winzer Krems',13.0,0.75
'Vino Rose Binekhi, 2022',1790,4.7,Gruzija,?,semi-dry,saperavi,Binekhi,12.5,0.75
'Vino Chateau Malartic-Lagraviere, 2011',12490,5.0,Frantsija,Bordo,dry,'pti verdo 3\%','Chateau Malartic-Lagraviere',13.5,0.75
'Vino Gevrey-Chambertin Premier Cru Clos du Fonteny, Domaine Bruno Clair, 2019',34990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Bruno Clair',13.5,0.75
'Vino Valpolicella Classico Superiore Ripasso La Casetta v podarochnoj upakovke, Domini Veneti, 2019, 1.5 l',12990,5.0,Italija,Veneto,semi-dry,rondinella,'Domini Veneti',14.0,1.5
'Vino Barbaresco, Pio Cesare, 2019',14990,4.6,Italija,'P\'emont',dry,'nebbiolo 100\%','Pio Cesare',14.5,0.75
'Vino Les Memoires (Saumur Champigny), Thierry Germain, 2017',12490,5.0,Frantsija,'Dolina Luary',dry,'kaberne fran 100\%','Thierry Germain',13.0,0.75
'Vino Clos de L\'Echelier Blanc, Thierry Germain, 2018',14490,4.0,Frantsija,'Dolina Luary',dry,'shenen blan 100\%','Thierry Germain',13.5,0.75
'Vino Bruni Nero d\'Avola, Caviro, 2021',1190,4.1,Italija,Sitsilija,semi-dry,'nero d avola 100\%',Caviro,13.0,0.75
'Vino Risling Krasnaja Gorka v podarochnoj upakovke, Galitskij i Galitskij, 2022, 1.5 l',9990,0.0,Rossija,'Kuban\'',dry,'risling 100\%','Galitskij i Galitskij',12.0,1.5
'Vino Chablis Grand Cru Bougros, Joseph Drouhin, 2022',27990,5.0,Frantsija,Burgundija,dry,'shardone 100\%','Joseph Drouhin',13.0,0.75
'Vino Chateau Clerc Milon, 2009, 1.5 l',79990,0.0,Frantsija,Bordo,dry,'karmener 1\%','Chateau Clerc Milon',13.5,1.5
'Vino Chateau Latour, 2012',184990,5.0,Frantsija,Bordo,dry,'pti verdo','Chateau Latour',13.0,0.75
'Vino Cumaro v podarochnoj upakovke, Umani Ronchi, 2020',8990,4.3,Italija,Marke,dry,'montepul\'chano 100\%','Umani Ronchi',14.0,0.75
'Vino Kaberne Sovin\'on Rezerv, Usad\'ba Markoth, 2021',2990,4.6,Rossija,'Kuban\'',dry,'kaberne sovin\'on 100\%','Usad\'ba Markoth',13.0,0.75
'Vino Barolo Brunate v podarochnoj upakovke, Vietti, 2019, 1.5 l',?,0.0,Italija,'P\'emont',dry,'nebbiolo 100\%',Vietti,14.5,1.5
'Vino Pino Nuar Semejnyj Rezerv, Sikory, 2019',3990,4.7,Rossija,'Kuban\'',dry,'pino nuar 100\%',Sikory,14.0,0.75
'Vino Shardone, Sikory, 2021',1490,4.6,Rossija,'Kuban\'',dry,'shardone 100\%',Sikory,13.0,0.75
'Portvejn Barros 20 years old Tawny v podarochnoj upakovke',10490,0.0,Portugalija,Doru,sweet,'turiga nas\'onal\'',Barros,20.0,0.75
'Vino Recioto della Valpolicella Classico, Giuseppe Quintarelli, 2011, 0.375 l',37490,5.0,Italija,Veneto,sweet,sandzhoveze,'Giuseppe Quintarelli',15.0,0.375
'Vino Paddle Creek Riesling, Lake Road Group Limited, 2022',2490,4.5,'Novaja Zelandija','Mal\'boro',dry,'risling 100\%','Lake Road Group Limited',12.0,0.75
'Vino Sante Rive Bardolino, Cielo, 2023',1590,4.0,Italija,Veneto,dry,molinara,Cielo,12.0,0.75
'Vino Chablis Premier Cru Montmains, Joseph Drouhin, 2020',13490,5.0,Frantsija,Burgundija,dry,'shardone 100\%','Joseph Drouhin',13.0,0.75
'Vino Riesling Kabinett Old Vines, Weingut Julian Haart, 2020',4990,3.0,Germanija,'Mozel\'',sweet,'risling 100\%','Weingut Julian Haart',9.0,0.75
'Vino Zanna, Dino Illuminati, 2018',6490,4.3,Italija,Abrutstso,dry,'montepul\'chano 100\%','Dino Illuminati',14.5,0.75
'Vino Mercurey 1er Cru Carline Clos des Champs Martin, Bruno Lorenzon, 2021',23490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Bruno Lorenzon',13.0,0.75
'Vino Emilio Moro, 2021',4089,4.7,Ispanija,'Kastilija i Leon',dry,'tinto fino 100\%','Emilio Moro',14.5,0.75
'Vino Nierstein Riesling, Gunderloch, 2020',6290,4.9,Germanija,Rejngessen,dry,'risling 100\%',Gunderloch,12.0,0.75
'Vino Marques de Riscal Gran Reserva 150 Aniversario, 2010',13993,5.0,Ispanija,Rioha,dry,'tempranil\'o','Marques de Riscal',15.0,0.75
'Vino Sante Rive Soave, Cielo, 2022',1590,4.5,Italija,Veneto,dry,'trebb\'jano',Cielo,12.0,0.75
'Vino Nuits-Saint-Georges Premier Cru Clos des Porrets Saint-Georges, Domaine Henri Gouges, 2020',?,5.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Henri Gouges',15.0,0.75
'Vino Gato Negro Moscato, Vina San Pedro, 2022',990,4.4,Chili,'Tsentral\'naja Dolina',sweet,'muskat 100\%','Vina San Pedro',12.0,0.75
'Vino Marques de Riscal Sauvignon Organic, 2021',1944,4.8,Ispanija,'Kastilija i Leon',dry,'sovin\'on blan 100\%','Marques de Riscal',12.5,0.75
'Vino Voskehat, Zulal, 2020',1890,3.8,Armenija,'Vajots Dzor',dry,'voskeat 100\%',Zulal,12.5,0.75
'Vino Selection des Chateaux de Bordeaux Rouge, Les Celliers Jean d\'Alibert',1890,4.4,Frantsija,Bordo,dry,'kaberne sovin\'on','Les Celliers Jean d\'Alibert',13.5,0.75
'Vino Nuits-Saint-Georges, Domaine Henri Gouges, 2020',?,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Henri Gouges',14.0,0.75
'Vino Muskateller, Nastl, 2020',3690,4.7,Avstrija,'Nizhnjaja Avstrija',dry,'muskat 100\%',Nastl,12.0,0.75
'Vino Chateau Franc Mayne, 2018',9990,0.0,Frantsija,Bordo,dry,'kaberne fran 10\%','Chateau Franc Mayne',14.0,0.75
'Vino Semejnoe nasledie, Sikory, 2019',6990,4.4,Rossija,'Kuban\'',dry,'kaberne fran',Sikory,14.0,0.75
'Vino Sainte Epine, Herve Souhaut, 2021',13490,5.0,Frantsija,'Dolina Rony',dry,'sira 100\%','Herve Souhaut',12.5,0.75
'Vino Remole Bianco, Frescobaldi, 2023',1690,4.8,Italija,Toskana,dry,'trebb\'jano',Frescobaldi,12.0,0.75
'Vino Col di Sasso, Banfi, 2020',2190,4.4,Italija,Toskana,semi-dry,sandzhoveze,Banfi,13.0,0.75
'Vino Vino Nobile di Montepulciano Riserva, Fattoria del Cerro, 2018',5390,4.6,Italija,Toskana,dry,'sandzhoveze 100\%','Fattoria del Cerro',13.5,0.75
'Vino Beaujolais-Villages, Joseph Drouhin, 2021',4290,4.6,Frantsija,Burgundija,dry,'game 100\%','Joseph Drouhin',13.0,0.75
'Vino Chateau Saint-Saturnin, 2010',5990,5.0,Frantsija,Bordo,dry,'kaberne fran 5\%',Saint-Saturnin,13.5,0.75
'Vino Shardone Krasnaja Gorka, Galitskij i Galitskij, 2020',3490,4.6,Rossija,'Kuban\'',dry,'shardone 100\%','Galitskij i Galitskij',12.0,0.75
'Vino Nipozzano Chianti Rufina Riserva Vecchie Viti, Frescobaldi, 2019',4718,5.0,Italija,Toskana,dry,kanajolo,Frescobaldi,13.5,0.75
'Vino Langhe Nebbiolo, Giacomo Fenocchio, 2022',5290,4.7,Italija,'P\'emont',dry,'nebbiolo 100\%','Giacomo Fenocchio',14.5,0.75
'Vino Sherazade, Donnafugata, 2020',4290,4.4,Italija,Sitsilija,dry,'nero d avola 100\%',Donnafugata,13.0,0.75
'Vino PSI, Bodegas y Vinedos Alnardo, 2019',6990,4.6,Ispanija,'Kastilija i Leon',dry,garnacha,'Bodegas y Vinedos Alnardo',14.0,0.75
'Vino Frans Malan, Simonsig, 2017',4193,4.7,'Juzhnaja Afrika',Stellenbosh,dry,'merlo 6\%',Simonsig,14.5,0.75
'Vino Gavi Villa Sparina, 2022',4290,4.7,Italija,'P\'emont',dry,'korteze 100\%','Villa Sparina',13.0,0.75
'Vino Les Perrieres , Catherine & Pierre Breton, 2014',9990,0.0,Frantsija,'Dolina Luary',dry,'kaberne fran 100\%','Catherine & Pierre Breton',13.0,0.75
'Vino Chianti Classico, Riecine, 2021',4018,4.5,Italija,Toskana,dry,'sandzhoveze 100\%',Riecine,13.5,0.75
'Vino Garganega, Domini Veneti, 2023',2490,4.5,Italija,Veneto,semi-dry,'garganega 100\%','Domini Veneti',12.0,0.75
'Vino Tenuta Regaleali Leone, Tasca d\'Almerita, 2020',4290,4.8,Italija,Sitsilija,dry,traminer,'Tasca d\'Almerita',12.5,0.75
'Vino Gavi, Ottosoldi, 2021',3990,4.6,Italija,'P\'emont',dry,'korteze 100\%',Ottosoldi,13.0,0.75
'Vino Langhe Riesling Era Ora, Borgogno, 2021',7990,5.0,Italija,'P\'emont',dry,risling,Borgogno,13.0,0.75
'Vino Gran Feudo Reserva, Bodegas Chivite, 2017',2490,4.6,Ispanija,Navarra,dry,merlo,'Bodegas Chivite',13.5,0.75
'Vino Cote-Rotie La Turque, Guigal, 2018',114990,0.0,Frantsija,'Dolina Rony',dry,'vion\'e 7\%',Guigal,14.5,0.75
'Vino Bourgogne Pinot Fin Rouge, Domaine Geantet-Pansiot, 2021',12490,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Geantet-Pansiot',13.0,0.75
'Vino Sauvignon Blanc, Domaine Tariquet, 2023',2790,4.6,Frantsija,Jugo-Zapad,dry,'sovin\'on blan 100\%','Domaine Tariquet',12.0,0.75
'Vino Ros\'Aura, Feudi di San Gregorio, 2021',2990,4.5,Italija,Kampanija,dry,'al\'janiko 100\%','Feudi di San Gregorio',12.5,0.75
'Vino Tenuta Calimaia Vino Nobile di Montepulciano, Frescobaldi, 2020',5103,4.5,Italija,Toskana,dry,kolorino,Frescobaldi,14.5,0.75
'Vino Rheingau Riesling Trocken, Robert Weil, 2021',5390,4.8,Germanija,Rejngau,semi-dry,'risling 100\%','Robert Weil',12.0,0.75
'Vino Chateau la Mascaronne Rose, 2021',5990,0.0,Frantsija,Provans,dry,vermentino,'Chateau la Mascaronne',13.0,0.75
'Vino Morogues Les Cris, Domaine Pelle, 2018',6990,5.0,Frantsija,'Dolina Luary',dry,'pino nuar 100\%','Domaine Pelle',14.0,0.75
'Vino Finca Resalso, Emilio Moro, 2020',2303,4.6,Ispanija,'Kastilija i Leon',dry,'tinto fino 100\%','Emilio Moro',14.0,0.75
'Vino Malleolus, Emilio Moro, 2021',6819,4.4,Ispanija,'Kastilija i Leon',dry,'tinto fino 100\%','Emilio Moro',14.5,0.75
'Vino Chardonnay Heritage An 1130 blanc, Gerard Bertrand, 2023',2490,4.6,Frantsija,'Langedok-Russil\'on',dry,'shardone 100\%','Gerard Bertrand',12.5,0.75
'Vino Barolo Bussia, Giacomo Fenocchio, 2019',13990,5.0,Italija,'P\'emont',dry,'nebbiolo 100\%','Giacomo Fenocchio',14.5,0.75
'Vino Bourgogne Chardonnay La Vignee, Bouchard Pere & Fils, 2018',6490,5.0,Frantsija,Burgundija,dry,'shardone 100\%','Bouchard Pere & Fils',13.0,0.75
'Vino Auxey-Duresses Rouge, Domaine Agnes Paquet, 2022',9990,5.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Agnes Paquet',12.5,0.75
'Vino Chateau Barde-Haut, 2005',16490,4.7,Frantsija,Bordo,dry,'kaberne fran','Chateau Barde-Haut',14.5,0.75
'Vino Riesling Herrenberg Trocken Grosses Gewachs, Maximin Grunhaus, 2020, 0.375 l',7990,4.0,Germanija,'Mozel\'',semi-dry,'risling 100\%','Maximin Grunhaus',12.0,0.375
'Vino Sancerre Rose Les Baronnes, Henri Bourgeois, 2022',6490,4.2,Frantsija,'Dolina Luary',dry,'pino nuar 100\%','Henri Bourgeois',13.0,0.75
'Vino Muskateller, Nastl, 2023',3690,4.7,Avstrija,'Nizhnjaja Avstrija',semi-dry,'muskat 100\%',Nastl,12.0,0.75
'Vino Col di Sasso, Banfi, 2021',2190,4.4,Italija,Toskana,dry,sandzhoveze,Banfi,13.0,0.75
'Vino Pernand-Vergelesses Rouge, Olivier Leflaive Freres, 2020',13490,5.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Olivier Leflaive Freres',13.0,0.75
'Vino Max Reserva Chardonnay, Errazuriz, 2022',3290,4.5,Chili,Akonkagua,dry,'shardone 100\%',Errazuriz,13.0,0.75
'Vino Flaccianello della Pieve, Fontodi, 2020',31490,5.0,Italija,Toskana,dry,'sandzhoveze 100\%',Fontodi,14.5,0.75
'Vino Chateauneuf-du-Pape Blanc, Guigal, 2018',11190,5.0,Frantsija,'Dolina Rony',dry,'pikardan 2\%',Guigal,13.5,0.75
'Vino Chateauneuf-du-Pape Saintes Pierres de Nalys Rouge, Guigal, 2017',12990,4.9,Frantsija,'Dolina Rony',dry,'murvedr 1\%',Guigal,14.5,0.75
'Vino Chablis Premier Cru Montee de Tonnerre, Jean-Marc Brocard (Domaine Sainte-Claire), 2022',12490,5.0,Frantsija,Burgundija,dry,'shardone 100\%','Jean-Marc Brocard (Domaine Sainte-Claire)',13.0,0.75
'Vino La Pettegola, Banfi, 2023',2443,4.6,Italija,Toskana,dry,'vermentino 100\%',Banfi,12.5,0.75
'Vino LR, Colterenzio, 2020',?,4.7,Italija,'Trentino-Al\'to Adidzhe',dry,gevjurtstraminer,Colterenzio,14.0,0.75
'Vino Chateau les Carmes Haut-Brion (Pessac-Leognan), 2017',28990,0.0,Frantsija,Bordo,dry,'kaberne sovin\'on 29\%','Chateau Les Carmes Haut-Brion',13.0,0.75
'Vino Rose, Domaine de l\'Ile, 2020',5490,4.0,Frantsija,Provans,dry,'tiburen 5\%','Domaine de l\'Ile',12.5,0.75
'Vino Cellar Selection Carmenere, Santa Carolina, 2021',990,4.0,Chili,'Tsentral\'naja Dolina',semi-dry,'karmener 100\%','Santa Carolina',13.0,0.75
'Vino Dolce&Gabbana Tancredi v podarochnoj upakovke, Donnafugata, 2020',11190,5.0,Italija,Sitsilija,dry,tannat,Donnafugata,13.5,0.75
'Vino Mantra Kaberne Fran, Mantra Estate, 2022',3990,5.0,Rossija,'Kuban\'',dry,'kaberne fran 100\%','Mantra Estate',13.0,0.75
'Vino Tollodouro, Bodegas Horacio Gomez Araujo, 2020',2993,4.3,Ispanija,Galisija,dry,trejshadura,'Bodegas Horacio Gomez Araujo',12.5,0.75
'Vino Sassicaia, Tenuta San Guido, 2007',144990,5.0,Italija,Toskana,dry,'kaberne fran 15\%','Tenuta San Guido',13.5,0.75
'Vino Pouilly-Fuisse, Joseph Drouhin, 2018',8743,4.9,Frantsija,Burgundija,dry,'shardone 100\%','Joseph Drouhin',13.0,0.75
'Vino Sassi Chiusi, Bertinga, 2018',4493,4.6,Italija,Toskana,dry,'merlo 15\%',Bertinga,14.0,0.75
'Vino Hans Baer Riesling, Weinkellerei Hechtsheim, 2022',1240,4.6,Germanija,Rejngessen,semi-dry,'risling 100\%','Weinkellerei Hechtsheim',11.5,0.75
'Vino Freschello Rosso, Cielo',1140,4.6,Italija,Veneto,semi-dry,rabozo,Cielo,11.0,0.75
'Vino Chateau de Villemajou Grand Vin Blanc, Gerard Bertrand, 2022',8490,0.0,Frantsija,'Langedok-Russil\'on',dry,'grenash blan','Gerard Bertrand',14.0,0.75
'Vino Chateau Soudars, 2009',5990,0.0,Frantsija,Bordo,dry,'kaberne fran 1\%','Chateau Soudars',13.5,0.75
'Vino Chenas Quartz, Domaines Dominique Piron, 2018',5490,5.0,Frantsija,Burgundija,dry,'game 100\%','Domaines Dominique Piron',14.0,0.75
'Vino Tenuta Perano Chianti Classico Riserva, Frescobaldi, 2018',5018,4.8,Italija,Toskana,dry,merlo,Frescobaldi,14.5,0.75
'Vino Taurasi, Feudi di San Gregorio, 2019',4403,4.4,Italija,Kampanija,dry,'al\'janiko 100\%','Feudi di San Gregorio',14.0,0.75
'Vino Chambolle-Musigny Les Veroilles, Domaine Bruno Clair, 2019, 1.5 l',?,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Bruno Clair',14.0,1.5
'Vino Hacienda Lopez de Haro Graciano, 2019',1619,4.4,Ispanija,Rioha,dry,grasiano,'Hacienda Lopez de Haro',14.0,0.75
'Vino Casa Albali Verdejo Sauvignon Blanc, Felix Solis, 2023',1043,4.5,Ispanija,'Kastilija La Mancha',semi-dry,'sovin\'on blan','Felix Solis',12.5,0.75
'Vino Fritz\'s Riesling, Gunderloch, 2021',3140,4.6,Germanija,Rejngessen,semi-dry,'risling 100\%',Gunderloch,12.0,0.75
'Vino Chateau d\'Arvigny, Chateau Beaumont, 2019',2723,4.7,Frantsija,Bordo,dry,merlo,'Chateau Beaumont',13.5,0.75
'Vino Gato Negro Carmenere, Vina San Pedro, 2023',990,4.3,Chili,'Tsentral\'naja Dolina',semi-dry,'kaberne sovin\'on 15\%','Vina San Pedro',13.0,0.75
'Vino Las Fincas Rosado, Bodegas Chivite, 2019',3790,4.3,Ispanija,Navarra,dry,'tempranil\'o','Bodegas Chivite',13.5,0.75
'Vino Hans Baer Gluhwein Dornfelder, Weinkellerei Hechtsheim, 2021',1240,4.8,Germanija,'Pfal\'ts',sweet,'dornfel\'der','Weinkellerei Hechtsheim',11.5,0.75
'Vino Pinot Grigio, Domini Veneti, 2021',2240,4.6,Italija,Veneto,semi-dry,'pino gridzhio 100\%','Domini Veneti',12.0,0.75
'Vino Amarone della Valpolicella Classico, Bertani, 2013',36490,5.0,Italija,Veneto,dry,'rondinella 20\%',Bertani,15.5,0.75
'Vino Tenuta Tascante Contrada Sciaranuova V.V., Tasca d\'Almerita, 2017',26490,5.0,Italija,Sitsilija,dry,'nerello maskaleze 100\%','Tasca d\'Almerita',14.0,0.75
'Vino Sauvignon Saint-Bris, Jean-Marc Brocard (Domaine Sainte-Claire)',3490,4.6,Frantsija,Burgundija,dry,'sovin\'on blan 100\%','Jean-Marc Brocard (Domaine Sainte-Claire)',13.0,0.75
'Vino Carolina Reserva Carmenere, Santa Carolina, 2021',969,4.6,Chili,'Tsentral\'naja Dolina',dry,'karmener 100\%','Santa Carolina',13.5,0.75
'Vino Sante Rive Valpolicella, Cielo, 2021',2140,4.2,Italija,Veneto,dry,molinara,Cielo,12.0,0.75
'Vino Domaine de L\'Ile Margaux, 2007',5990,0.0,Frantsija,Bordo,dry,'mal\'bek 10\%','Domaine de l\'Ile Margaux',13.0,0.75
'Vino Don Maximiano Founder\'s Reserve, Errazuriz, 2016',19490,0.0,Chili,Akonkagua,dry,'kaberne fran 3\%',Errazuriz,13.5,0.75
'Vino Besini Premium Red, 2021',2443,4.3,Gruzija,Kahetija,dry,'kaberne sovin\'on',Besini,14.0,0.75
'Vino Boggina C, Petrolo, 2015',13490,5.0,Italija,Toskana,dry,'sandzhoveze 100\%',Petrolo,13.0,0.75
'Vino Bourgogne Aligote, Remi Jobard, 2021',9990,0.0,Frantsija,Burgundija,dry,'aligote 100\%','Remi Jobard',12.5,0.75
'Vino Sul Vulcano Etna Bianco, Donnafugata, 2019',6490,4.7,Italija,Sitsilija,dry,'karrikante 100\%',Donnafugata,12.5,0.75
'Vino Dogliani, Poderi Luigi Einaudi, 2022',3143,4.5,Italija,'P\'emont',dry,'dol\'chetto','Poderi Luigi Einaudi',13.5,0.75
'Vino Loco Cimbali Viognier, 2023',1640,4.5,Rossija,Krym,dry,'vion\'e','Loco Cimbali',13.4,0.75
'Vino Collio Chardonnay, Marco Felluga, 2020',4790,4.3,Italija,Friuli-Venetsija-Dzhulija,dry,'shardone 100\%','Marco Felluga',13.0,0.75
'Vino Bonnes-Mares Grand Cru, Domaine Bruno Clair, 2018',94990,0.0,Frantsija,Burgundija,dry,'pino nuar 100\%','Domaine Bruno Clair',13.5,0.75
'Vino Tus Classic White, 2018',2490,4.7,Armenija,Tavush,dry,'lalvari 100\%',TUS,12.0,0.75
'Vino Krakhuna, Binekhi, 2022',1890,3.8,Gruzija,Imeretija,dry,krahuna,Binekhi,13.0,0.75
'Vino Recioto della Valpolicella Valpantena, Bertani, 2022, 0.5 l',6990,4.8,Italija,Veneto,sweet,'rondinella 5\%',Bertani,12.5,0.5
'Vino Chateau Smith Haut-Lafitte Blanc, 2020',36990,0.0,Frantsija,Bordo,dry,'sovin\'on gri 5\%','Chateau Smith Haut-Lafitte',14.5,0.75
